gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000206567,ENSG00000206567.10,25.941631922946566,-0.13161755037630188,0.26188229558132575,0.27251977604764366,0.5421310186898142
ENSG00000180739,S1PR5,46.68003869705529,0.1526459133528074,0.23714564164372534,0.2726601176695262,0.5423451669088453
ENSG00000122483,CCDC18,377.5494114825188,-0.13847911133613797,0.15622820946400887,0.27285531775661875,0.5426033165025831
ENSG00000160058,BSDC1,772.5323403143343,0.0969143794452265,0.09501901711281782,0.2728276182412856,0.5426033165025831
ENSG00000068078,FGFR3,214.52727493967816,-0.14963012094106867,0.18481946468393604,0.2729647140435866,0.5426311505161614
ENSG00000170264,FAM161A,168.87557390295908,0.1543551916018753,0.2039042682388453,0.27296744535881406,0.5426311505161614
ENSG00000197062,ZSCAN26,137.77357291926012,-0.14722733706456226,0.17653756406008844,0.27296163653301775,0.5426311505161614
ENSG00000117016,RIMS3,149.25941481007115,0.1438117931663208,0.16655142111534116,0.27309876868712624,0.5427507060839639
ENSG00000249992,TMEM158,28.918538604359057,-0.139833502211049,0.25663618488791273,0.2731584571158608,0.5427507060839639
ENSG00000274829,PARN,186.54156734488623,0.1483749477331061,0.24872169417288845,0.27314759724639603,0.5427507060839639
ENSG00000276043,UHRF1,1749.2330227525358,0.08000109308509587,0.07636841828769796,0.2730620827719469,0.5427507060839639
ENSG00000088280,ASAP3,62.60136645725629,0.14642500808740752,0.24941118588031638,0.2732955396297358,0.5429580487326572
ENSG00000275632,ENSG00000275632.1,22.568543085677963,-0.13328284711038169,0.26118397356173473,0.27352884026310764,0.5433564760058308
ENSG00000134853,PDGFRA,11.432627223084076,0.07596245466810853,0.2662423852111031,0.2735641335085967,0.5433615194892374
ENSG00000122674,CCZ1,339.0125540266038,-0.1313702448456207,0.1430986264543462,0.27360983813402084,0.5433857944548253
ENSG00000129351,ILF3,4398.263012738805,-0.05727936048383101,0.053550658126879584,0.2736626863408525,0.5433857944548253
ENSG00000158458,NRG2,44.00745420081438,-0.1442419408629736,0.24998458294774026,0.27367462250105884,0.5433857944548253
ENSG00000111752,PHC1,374.4188335045956,-0.14854026594456213,0.18275362987486432,0.27379678377186456,0.5435632893718838
ENSG00000099977,DDT,457.2861664908294,0.10452626144564146,0.10437417736530319,0.273900048587751,0.5435731434408664
ENSG00000164463,CREBRF,101.50833487885654,-0.14218872330890794,0.2525226818307255,0.2738415453183611,0.5435731434408664
ENSG00000174485,DENND4A,328.7875994855246,-0.14692450075457344,0.17755131722897588,0.27387889553628275,0.5435731434408664
ENSG00000072858,SIDT1,9.532304861203876,0.10113392223934581,0.2682836573100509,0.2739942639006383,0.5435878753185632
ENSG00000184990,SIVA1,560.5802778098986,-0.0973506988031585,0.096022448113798,0.27397839833139576,0.5435878753185632
ENSG00000243069,ARHGEF26-AS1,17.454210482584145,-0.09788743577251478,0.2669718975699293,0.27400577571968326,0.5435878753185632
ENSG00000152464,RPP38,216.92875842289462,-0.12999305686853702,0.14098362500273787,0.2743372563160971,0.5437357301904711
ENSG00000153044,CENPH,525.7484768919849,0.11573821263611184,0.1187416825914215,0.27412872763139035,0.5437357301904711
ENSG00000182986,ZNF320,171.5735484194238,-0.1512164731956786,0.23581986510886777,0.2743090993460957,0.5437357301904711
ENSG00000183475,ASB7,232.13626387115417,-0.13881349585320232,0.15719887070264732,0.27427789390044366,0.5437357301904711
ENSG00000205707,ETFRF1,104.23125159875258,-0.15243887780298015,0.20073293474181977,0.2742680452002026,0.5437357301904711
ENSG00000234420,ZNF37BP,460.49941667231076,-0.12730255538065194,0.1367304476803334,0.274180008733869,0.5437357301904711
ENSG00000247516,MIR4458HG,42.19842475141037,0.1520973370538555,0.23579414159419168,0.2743425198441282,0.5437357301904711
ENSG00000274679,SPATC1L,38.20421642944536,-0.1511600069918171,0.23755720851970114,0.27429793673324077,0.5437357301904711
ENSG00000140157,NIPA2,677.479890776286,-0.11266359788914657,0.11527124025276975,0.2744316556290083,0.5438474178986523
ENSG00000080608,PUM3,321.8744176639338,-0.14751747549578886,0.1797053436869364,0.27466482298179035,0.5441218738671288
ENSG00000164221,CCDC112,166.11853937676335,-0.1409046224283683,0.16229246777150347,0.2746171091195219,0.5441218738671288
ENSG00000272412,RN7SL778P,13.96582236507103,0.10592427262029065,0.26817237632953683,0.27466854974762417,0.5441218738671288
ENSG00000137563,GGH,556.7535016024057,-0.10446218786331905,0.10472705911932788,0.274706850737834,0.5441327697779019
ENSG00000023839,ABCC2,18.069709492296745,0.09019743466870445,0.2673181652549816,0.27475195635089666,0.5441571399122522
ENSG00000076067,RBMS2,339.3476951777366,0.14287014748617996,0.16564679922423833,0.27480264091675577,0.5441925522463963
ENSG00000126215,XRCC3,501.4805086599916,0.12011647658433497,0.12534818805129996,0.27488979450418194,0.5443001672272468
ENSG00000236829,ENSG00000236829.9,10.642783395105885,0.10678865082219885,0.26795801807902075,0.2750547448256997,0.5445617808704538
ENSG00000101246,ARFRP1,182.70097249073245,0.13709175909162546,0.15388411202428082,0.2751065919365458,0.544599433608038
ENSG00000135439,AGAP2,15.575550312527993,0.11060389274911163,0.2677635704371498,0.27521452267482116,0.5446527268314548
ENSG00000178295,GEN1,291.91400873132926,-0.15356932505584697,0.21771094479132758,0.27519167452050586,0.5446527268314548
ENSG00000289047,ENSG00000289047.2,296.0933360898367,0.12423850992534796,0.13158141137666898,0.27523200970691936,0.5446527268314548
ENSG00000196417,ZNF765,125.655682194935,-0.1498244182826687,0.18912864805787866,0.2755613475220049,0.5452394076863716
ENSG00000214309,MBLAC1,15.959947908763075,0.09511147199854061,0.2679179959410593,0.2757037464184031,0.5454561060625986
ENSG00000250067,YJEFN3,69.75787699550615,0.1542743363304626,0.21864939184856733,0.2757424684577726,0.5454676614889089
ENSG00000033100,CHPF2,445.77747916365223,0.09907948080974047,0.09828386373772413,0.2758469701865961,0.5456093225736787
ENSG00000125319,HROB,130.32377437880078,0.15014006332895946,0.18811012443028352,0.27593381553039925,0.5456509793579442
ENSG00000278878,ENSG00000278878.1,12.218149610936194,-0.06802160152841243,0.26552104220150236,0.2759223329057479,0.5456509793579442
ENSG00000064393,HIPK2,673.7381178389593,-0.12926365528232764,0.14071590096950085,0.27606049518167536,0.5458364188997393
ENSG00000133488,SEC14L4,13.788766178529514,-0.1138821205148887,0.26690629905277274,0.27619874001286904,0.5460446785929549
ENSG00000227333,EHMT2,141.2715984244291,0.15427004140520534,0.2146371755999901,0.27630148147129024,0.5461827068788411
ENSG00000102401,ARMCX3,400.4089510476496,0.1468672898463196,0.17991449226751602,0.2764103781727785,0.5463328682840728
ENSG00000232838,PET117,135.95654197444193,0.1452477024014339,0.17250150849149995,0.2764557422783379,0.5463574349124788
ENSG00000237523,LINC00857,47.30895618944629,0.12970988629265257,0.262230199021873,0.27658304932476563,0.5465439196246024
ENSG00000269821,KCNQ1OT1,332.8465762921444,-0.09646131104003294,0.26750618850042684,0.27679711788240774,0.5468366545851211
ENSG00000289419,ENSG00000289419.1,9.481625537764295,-0.08872285193464645,0.26728256485352986,0.27678781783228007,0.5468366545851211
ENSG00000071082,RPL31,6760.96062514024,-0.04778664149136296,0.044651733425464316,0.27689099694015606,0.546956983596124
ENSG00000111077,TNS2,30.40919817988923,0.12536139082300582,0.2639180621312983,0.2770015341201931,0.5470093590464699
ENSG00000111596,CNOT2,454.587944485332,-0.11782080627069504,0.12332420619221958,0.27702548665928695,0.5470093590464699
ENSG00000253394,LINC00534,20.447559954765637,-0.13176184759289278,0.26079775987437226,0.2770494083253023,0.5470093590464699
ENSG00000269837,IPO5P1,108.89038199414779,0.11171717659519213,0.267114873775849,0.2770446808509088,0.5470093590464699
ENSG00000185215,TNFAIP2,19.74837359814922,0.09149546687997531,0.26686297953367705,0.27715861583649815,0.5471576455394425
ENSG00000277534,ENSG00000277534.1,73.41741754950145,0.15176192505011885,0.19743377367409248,0.2771904788181008,0.5471576455394425
ENSG00000112182,BACH2,76.41559391956616,0.14360156486624384,0.2500319465214357,0.2773284067174018,0.5473647756139177
ENSG00000153132,CLGN,90.06030899432467,-0.1528618582979018,0.21656637434044512,0.2774844676473844,0.5475790175914805
ENSG00000160352,ZNF714,480.343279730091,-0.12504266255217827,0.13435330294832765,0.27761003391388955,0.5475790175914805
ENSG00000182359,KBTBD3,35.81690806359218,-0.14121909336846544,0.25142746474046423,0.27768866907839224,0.5475790175914805
ENSG00000276914,CEP20,23.389759859873436,0.10368176798689163,0.26697428641794213,0.2775510790369571,0.5475790175914805
ENSG00000285702,ENSG00000285702.1,20.508507491622463,-0.12988211280040404,0.2617584385270083,0.27770102326825763,0.5475790175914805
ENSG00000287750,LINC03026,24.927306637082065,0.11028957088692798,0.266699330122806,0.27762053901679556,0.5475790175914805
ENSG00000291398,EIF1AXP1,84.61075310973928,-0.15010291038048987,0.19194748855646718,0.2776415013572386,0.5475790175914805
ENSG00000292236,ENSG00000292236.1,84.61075310973928,-0.15010291038048987,0.19194748855646718,0.2776415013572386,0.5475790175914805
ENSG00000289268,ENSG00000289268.1,26.619963159875244,0.13176715218230672,0.26145265287590763,0.2777792445542018,0.5476681587722431
ENSG00000018699,TTC27,272.0629284897332,0.14078145000935643,0.1636065955668089,0.27802687085166067,0.5478109064933099
ENSG00000026652,AGPAT4,150.4699686129603,-0.15233910596493838,0.22426637106626232,0.27824791718082037,0.5478109064933099
ENSG00000091622,PITPNM3,44.81729425670895,0.15054571964036928,0.23573507732416757,0.2779543523769736,0.5478109064933099
ENSG00000116095,PLEKHA3,326.8516820543766,0.15213914402202178,0.20225815337272524,0.2781489430026109,0.5478109064933099
ENSG00000123104,ITPR2,176.35409898911132,0.13473439787693445,0.2590137324506912,0.2780167852690777,0.5478109064933099
ENSG00000140465,CYP1A1,15.573274370474019,0.09763428825257271,0.26732955399508856,0.27808000878815115,0.5478109064933099
ENSG00000167969,ECI1,420.0937340851146,-0.12605747683237942,0.1360944946968717,0.27807721778518224,0.5478109064933099
ENSG00000171428,NAT1,59.7024245869615,0.12716682425908357,0.26297562541941844,0.2781995357336817,0.5478109064933099
ENSG00000257921,ENSG00000257921.6,64.68486403615682,-0.1473513423102516,0.243031345669821,0.2779660149559873,0.5478109064933099
ENSG00000270964,MAP2K5-DT,16.03350179276699,0.11580970805907616,0.2667481235426338,0.27821559263732226,0.5478109064933099
ENSG00000272892,ENSG00000272892.1,20.866870551171015,-0.12499057455279805,0.2634559774715937,0.2781483142676441,0.5478109064933099
ENSG00000286523,ENSG00000286523.1,34.438403658147735,-0.14658975855566084,0.24443944507805215,0.278123459367955,0.5478109064933099
ENSG00000071242,RPS6KA2,111.37749586667107,-0.1500181281119082,0.23291420290903295,0.27842312849476525,0.5480257805647438
ENSG00000280831,RPS25,2186.6820744306006,-0.07148533983306726,0.06845543374867696,0.27840221310809043,0.5480257805647438
ENSG00000141194,OR4D1,14.251074762789093,0.09515070224822038,0.2675472105799338,0.27845725417775824,0.548027926154328
ENSG00000161920,MED11,152.36015186279732,0.13821642239513743,0.15810669664269944,0.2785857635254238,0.5480857721920369
ENSG00000188060,RAB42,9.492853660816465,0.09043128991045365,0.2675494042365538,0.2785610236430538,0.5480857721920369
ENSG00000258123,LINC02444,23.054661153779527,-0.12138912614142232,0.2645708741499965,0.2785820465635139,0.5480857721920369
ENSG00000160908,ZNF394,198.41305752825843,0.14285737234669965,0.16924661706645247,0.2786559533150511,0.5481349413026458
ENSG00000224287,MSL3P1,59.309601058724994,0.15087091742320224,0.2336907830459365,0.27867683977011964,0.5481349413026458
ENSG00000185046,ANKS1B,31.34962578887815,0.12767169603010628,0.262019791035846,0.27882557109677314,0.5483624657883069
ENSG00000108784,NAGLU,166.303405307066,0.1464345709758787,0.17871856314830567,0.27888166989634916,0.5484077787945159
ENSG00000112659,CUL9,141.40777060985687,0.14262597435951993,0.25097589360439165,0.27891618941801904,0.5484106514466656
ENSG00000167986,DDB1,2294.9402487629077,0.08950245820765472,0.0878032339323691,0.2791595983274701,0.5487435553719241
ENSG00000185386,MAPK11,31.381568339717113,0.1300942700497516,0.2611329150412365,0.27918469308938515,0.5487435553719241
ENSG00000186310,NAP1L3,143.77931946169858,-0.14537247867270203,0.17765635740571084,0.279184737316236,0.5487435553719241
ENSG00000104848,KCNA7,17.612129586695634,-0.12279043554803161,0.26408128897024924,0.2792251484099715,0.548757965522215
ENSG00000149646,CNBD2,34.63561399118921,0.13897091784844215,0.2555694048040116,0.2793669725453687,0.5487840207492285
ENSG00000149781,FERMT3,44.62426109190564,-0.14438908502546746,0.24692181387872092,0.2792818118214319,0.5487840207492285
ENSG00000212866,HSPA1B,2003.4058489618083,0.08229646691303304,0.07993940053372786,0.27936821465918316,0.5487840207492285
ENSG00000285533,RELA-DT,33.74091882618346,0.11405859505634044,0.26634128843842086,0.27937073091972,0.5487840207492285
ENSG00000202111,VTRNA1-2,22.256599665901593,-0.09194540191002598,0.2672083396980705,0.27958285381527537,0.5491356810255272
ENSG00000267834,ENSG00000267834.1,95.77066933456825,-0.14923535881602187,0.1912085822135906,0.2797059315139151,0.5493123828441266
ENSG00000101608,MYL12A,320.5286788373849,0.13393613725955347,0.15052233433117068,0.279882141152476,0.5494485910789605
ENSG00000135956,TMEM127,287.5127582483222,0.15019560133184276,0.19461821765316292,0.2799077728138101,0.5494485910789605
ENSG00000173272,MZT2A,452.6986723652875,0.11239502367940442,0.11620506297127121,0.2798283838975831,0.5494485910789605
ENSG00000235530,TMEM11-DT,12.374769724115533,0.1076622410029954,0.2669355621732534,0.2798825278798303,0.5494485910789605
ENSG00000076650,GPATCH1,158.4508699166037,0.14988918607008603,0.19324759290542626,0.28008947662815753,0.5495445449435891
ENSG00000101216,GMEB2,143.72000516091046,-0.13896992866702032,0.16157377018964475,0.28015008278640335,0.5495445449435891
ENSG00000105245,NUMBL,153.16362542038127,-0.1491349333575869,0.1927757757310996,0.28023448214811547,0.5495445449435891
ENSG00000105717,PBX4,33.668964253462455,0.13893277649142835,0.2556167967570868,0.2800016674653813,0.5495445449435891
ENSG00000136143,SUCLA2,410.34919354152026,0.15050734253560788,0.23054622877690772,0.2802693321169609,0.5495445449435891
ENSG00000138675,FGF5,19.793134642291633,0.12304642066414272,0.2644514602170062,0.28030235166460254,0.5495445449435891
ENSG00000146463,ZMYM4,885.909145162617,-0.13577414721063064,0.15509054042652504,0.28019683742434687,0.5495445449435891
ENSG00000167491,GATAD2A,1098.6821481219233,-0.12102216587626406,0.12891586713512984,0.280195920487315,0.5495445449435891
ENSG00000224264,VARS1,42.864238051409295,0.1490876815198747,0.23870612125303028,0.28004210353640496,0.5495445449435891
ENSG00000245146,MALINC1,40.899387108481335,0.14833914060338094,0.2402399713192643,0.28032105246323774,0.5495445449435891
ENSG00000256092,SBNO1-AS1,14.799584716331546,-0.07421326190746956,0.26554049731251345,0.2802192740386292,0.5495445449435891
ENSG00000251615,ENSG00000251615.3,12.779559619878704,0.11212981669761213,0.26692976685994274,0.28035694746204,0.5495499706307198
ENSG00000122481,RWDD3,153.77466425570498,-0.14147634951072074,0.16793884963153147,0.28057929213876043,0.5498627899292344
ENSG00000183048,SLC25A10,591.691866415506,0.11087674476155866,0.11437539534432796,0.2805828269787793,0.5498627899292344
ENSG00000140600,SH3GL3,52.74710671338991,-0.15088902981735858,0.22488892887570755,0.2810123389015134,0.5503794203113583
ENSG00000140848,CPNE2,142.47372187824027,0.1400817433085467,0.16385640834431775,0.2809904548769177,0.5503794203113583
ENSG00000167207,NOD2,20.170558765484817,0.09925124273572165,0.26681350949002824,0.2809950895223085,0.5503794203113583
ENSG00000176531,PHLDB3,70.22125234953145,0.14554516966237704,0.24442909160535503,0.28098161120466375,0.5503794203113583
ENSG00000291608,SH3GL3,52.74710671338991,-0.15088902981735858,0.22488892887570755,0.2810123389015134,0.5503794203113583
ENSG00000287091,ENSG00000287091.1,9.562824604647666,0.09836492012132537,0.26724318981776546,0.28108457630882766,0.550390939139181
ENSG00000290912,HERC2P7,9.476352501986547,0.09444308497962946,0.2674839672844245,0.28107945660127126,0.550390939139181
ENSG00000108854,SMURF2,641.6527455454517,-0.10533501003323881,0.10766410333423244,0.28124936800050604,0.5506486210032332
ENSG00000077152,UBE2T,389.8588774747778,-0.11237930064504614,0.11710183030146915,0.28131166700474897,0.5507055987658461
ENSG00000153406,NMRAL1,138.08896228656567,0.14231284899690458,0.1693979050992854,0.2814720302852375,0.5509545145016879
ENSG00000115942,ORC2,382.98176029263476,-0.12112008117556608,0.12999281158795467,0.2817494152933981,0.5509714340836482
ENSG00000133619,KRBA1,235.92626565339762,-0.15058464659412166,0.2033206857956675,0.2817277793811967,0.5509714340836482
ENSG00000143067,ZNF697,170.2076843005054,0.1314508268509827,0.146470410964754,0.28162397876777456,0.5509714340836482
ENSG00000160972,PPP1R16A,117.80121308974812,0.1515420452758076,0.21077453175969416,0.28166642361059807,0.5509714340836482
ENSG00000162302,RPS6KA4,269.9534218694777,0.15041578401277508,0.19858944307025322,0.28161692746826106,0.5509714340836482
ENSG00000169083,AR,25.1031191246497,0.13433860085723762,0.2578573344425426,0.2817795917032776,0.5509714340836482
ENSG00000184381,PLA2G6,90.23219358251295,0.15145029193878393,0.21829218282316482,0.28175387693682474,0.5509714340836482
ENSG00000224790,HLCS-AS1,34.799174834579325,0.14277223537277098,0.24985340501036732,0.2816549923394596,0.5509714340836482
ENSG00000272829,ENSG00000272829.2,14.539420883463425,0.10072386906577775,0.26727258635622236,0.2815215441042144,0.5509714340836482
ENSG00000087253,LPCAT2,216.1516560663209,0.14992102332799523,0.23249505570552056,0.28194794578292637,0.5510408191085021
ENSG00000100083,GGA1,622.3449113551917,-0.11638474553627094,0.12376385258543383,0.2819032278479746,0.5510408191085021
ENSG00000206622,SNORA69,11.390747904793885,-0.10445723491139697,0.2668560007076038,0.28193052342678354,0.5510408191085021
ENSG00000233922,LINC01694,38.384002515546904,0.1026543487220074,0.26640434594233015,0.2819449755562192,0.5510408191085021
ENSG00000141391,PRELID3A,34.51073966098582,-0.12612937038954067,0.2615086640393533,0.2820150776760326,0.5511070943064796
ENSG00000228300,FAM174C,174.38539893991137,0.1436544883761619,0.1740621276634641,0.282058039839284,0.5511261275493383
ENSG00000213593,TMX2,695.3719233044692,-0.09483891960515656,0.09531440253235403,0.28230287145140553,0.5515395518204412
ENSG00000204524,ZNF805,157.6325289937878,-0.1418417637405228,0.1702539374351989,0.28236023314401043,0.5515866589291085
ENSG00000154370,TRIM11,662.4556395467749,0.09822375084091228,0.09888758982291791,0.28258811097995745,0.5519668165602867
ENSG00000235408,SNORA71B,28.178761695363743,-0.12481393109222334,0.26240616799292876,0.2826686124072024,0.5520590547707889
ENSG00000172742,OR4D9,12.646334819588219,-0.10745978691309614,0.26623721323868765,0.28274955927469525,0.5521521411192372
ENSG00000167173,C15orf39,426.5405587076774,-0.13862270238826985,0.1628888156463953,0.28280545372324284,0.5521962890554232
ENSG00000088035,ALG6,428.4114503045771,-0.1068674408860675,0.11024620992577235,0.2834517900040279,0.5525493384949319
ENSG00000119906,SLF2,477.75335329711845,-0.11422712413516108,0.12040560521121348,0.2834858894406152,0.5525493384949319
ENSG00000120725,SIL1,137.99392518783833,0.14045787507558924,0.1660244802568421,0.2832470737590853,0.5525493384949319
ENSG00000127564,PKMYT1,401.26632845001086,0.11523887256443313,0.12135720678239596,0.28347914373667527,0.5525493384949319
ENSG00000144362,PHOSPHO2,61.55992068307656,0.1476742753827443,0.23813554913349347,0.28337498727765686,0.5525493384949319
ENSG00000147548,NSD3,942.3850618035232,0.08483402109497974,0.08364672175828552,0.2832455111339831,0.5525493384949319
ENSG00000163362,INAVA,29.62898917890201,0.11708904227520082,0.26497504705059044,0.28307744798287615,0.5525493384949319
ENSG00000177125,ZBTB34,255.4344826342715,0.12983015009694604,0.14441737004134295,0.2833223688727557,0.5525493384949319
ENSG00000185404,SP140L,38.5787615764181,-0.1080213214044938,0.26562008964711215,0.28324334072087826,0.5525493384949319
ENSG00000185615,PDIA2,10.65240837513226,-0.07949307173468814,0.2655921577604075,0.28329971884781924,0.5525493384949319
ENSG00000251791,SCARNA6,112.31869771258289,0.1494784433222925,0.1954790054055016,0.28314293098797877,0.5525493384949319
ENSG00000273391,ENSG00000273391.1,19.613207455526748,0.12892950013387233,0.261086215889109,0.2831296711305123,0.5525493384949319
ENSG00000281388,SCARNA6,112.31869771258289,0.1494784433222925,0.1954790054055016,0.28314293098797877,0.5525493384949319
ENSG00000284099,SQSTM1,127.35828173403073,-0.1492727994293587,0.19787237389182524,0.2833884402798631,0.5525493384949319
ENSG00000290911,ENSG00000290911.1,21.672503161344412,-0.12690637700232635,0.2610803220552936,0.2833984290296299,0.5525493384949319
ENSG00000167065,DUSP18,39.90857081272523,-0.12822500932539957,0.25948119492455163,0.28368217145339286,0.5528020136544501
ENSG00000180992,MRPL14,486.8628933661007,0.10634259563734959,0.1093993544465025,0.28364948379818505,0.5528020136544501
ENSG00000157870,PRXL2B,25.472420817725503,0.08385391346207789,0.266787957424418,0.28376486966202275,0.5528982173858698
ENSG00000057757,PITHD1,574.3403939699684,0.09571471031382102,0.0961078506878186,0.2838101516168251,0.5529215038369362
ENSG00000154518,ATP5MC3,1793.5920680319036,-0.06918053506181414,0.06690291516517194,0.2839957447747812,0.5532181082748762
ENSG00000155363,MOV10,558.8528667665742,0.1006645074511164,0.10222169213800221,0.2840400286782699,0.5532394077426112
ENSG00000274233,CCL5,20.476125733610544,-0.04427457519036299,0.26295271043533436,0.2841968837172687,0.5534799370727601
ENSG00000290464,SUGT1P3,13.068413343228285,0.0894227882254396,0.26650859460576887,0.28424152995799706,0.5535019063825817
ENSG00000172500,FIBP,385.9162579344578,-0.13781663906158753,0.16230329667654297,0.28429958457595683,0.5535499775270596
ENSG00000164107,HAND2,22.434749552991875,0.12928195687663588,0.2600950040685935,0.2843562074516022,0.5535952500193204
ENSG00000146858,ZC3HAV1L,80.82582327393828,0.150732327079613,0.20782938484333363,0.2844188086921061,0.5536521494242371
ENSG00000269590,ENSG00000269590.1,18.88693189608233,0.06707218076680245,0.26523088290979685,0.28446193480542437,0.5536711294716866
ENSG00000158195,WASF2,1234.2208707461464,0.09900799289868241,0.10029215201291893,0.2845304928732455,0.5537395995159865
ENSG00000196584,XRCC2,876.0650679487164,-0.09371445685898266,0.09356501650149528,0.2845686322982297,0.5537488611372825
ENSG00000100029,PES1,1072.9455683281985,0.11148457780511431,0.1162403250401846,0.2848603523345363,0.5540573848748509
ENSG00000111266,DUSP16,191.14353855541205,0.141067742367054,0.24933319528113213,0.2848607773583461,0.5540573848748509
ENSG00000197037,ZSCAN25,152.82422512981404,0.15023593081747277,0.22185487286097277,0.28485490291532034,0.5540573848748509
ENSG00000280962,DUSP16,191.14353855541205,0.141067742367054,0.24933319528113213,0.2848607773583461,0.5540573848748509
ENSG00000188827,SLX4,210.0638828135828,-0.13569519067678365,0.15745598625632154,0.28496488140128107,0.5540649809617736
ENSG00000233429,HOTAIRM1,147.50899358560198,-0.14946422630316883,0.20628713542582638,0.28495480249780397,0.5540649809617736
ENSG00000291050,TEKT4P2,197.86309406622922,0.13972714078877188,0.16586422100731635,0.28490115615961453,0.5540649809617736
ENSG00000178409,BEND3,153.3607482178697,-0.1363749180999398,0.1590033426836039,0.28506455294053257,0.5541938203129608
ENSG00000143753,DEGS1,756.2851639707934,-0.09439463728483491,0.09465957599730404,0.2853992039090596,0.5547723746945028
ENSG00000197362,ZNF786,154.42319786671447,-0.13597881784011512,0.15824504194005376,0.285429032371908,0.5547723746945028
ENSG00000196705,ZNF431,372.5461619677685,0.13286831531550694,0.15095995361388787,0.2855387553727267,0.5549206200653893
ENSG00000163872,YEATS2,420.8349907227827,-0.13058047188737953,0.14763300566110163,0.28560512725399395,0.5549845913103556
ENSG00000152683,SLC30A6,282.93957228124026,-0.14973653906855203,0.20906035094097672,0.2856859070416092,0.5550115367037423
ENSG00000204394,VARS1,56.07456299389501,0.15033652559963964,0.22142453509878537,0.28567790287651984,0.5550115367037423
ENSG00000137962,ARHGAP29,227.41494513048346,0.14220641647363585,0.17257795131517514,0.2857243616913415,0.5550212454446914
ENSG00000154655,L3MBTL4,10.651012456001661,0.06833045469654812,0.26458178316591,0.28583525479683947,0.555171647561734
ENSG00000184164,CRELD2,223.74599175393354,-0.12708820969673176,0.1414714561660394,0.285976947909238,0.5553818296495375
ENSG00000238045,MVP-DT,24.080802078599966,0.09050935283397481,0.26648595021468824,0.2862028675127725,0.5557555155296012
ENSG00000164815,ORC5,227.22406903589751,0.1372850288714653,0.16406029200407077,0.2863634134246859,0.5560021846093299
ENSG00000101624,CEP76,117.53857953515598,0.14946982819764268,0.2068433899202583,0.2864684640161586,0.5560759828649725
ENSG00000262304,ENSG00000262304.2,17.231708608530713,-0.055183404546918405,0.26389929763974324,0.2864610619562795,0.5560759828649725
ENSG00000142327,RNPEPL1,149.5954526731785,0.12631987981407639,0.26074533194936805,0.28650353920755295,0.5560789998729491
ENSG00000291112,ENSG00000291112.1,207.46689801370775,-0.13102830336019836,0.14901334228649074,0.2866573476289536,0.5563124403154787
ENSG00000290515,ENSG00000290515.1,117.27265658218906,0.134117414953306,0.2560776808039579,0.28669648812355863,0.5563233175203783
ENSG00000242173,ARHGDIG,71.59800808526587,0.14662226955281335,0.2358498779501215,0.286866769716124,0.5565886365872259
ENSG00000196456,ZNF775,57.906265802183974,-0.13436020560862563,0.2546541853788392,0.2869060587262342,0.55659976706929
ENSG00000132906,CASP9,72.90159036939974,0.14937092884180556,0.21899932799471022,0.2870139924494764,0.5566355724419263
ENSG00000183496,MEX3B,82.48141584367035,-0.1491789298273115,0.21240189267674653,0.2870251785320536,0.5566355724419263
ENSG00000186260,MRTFB,271.0053418308728,0.14862278898427678,0.19913380958590196,0.2870077104367616,0.5566355724419263
ENSG00000175416,CLTB,456.69731195955785,0.11844874398070618,0.12773453118763436,0.28721416712836373,0.5568718815442293
ENSG00000233901,LINC01503,23.90820162469291,0.10123048187948264,0.2661851250549699,0.2872038435882688,0.5568718815442293
ENSG00000136051,WASHC4,435.151082572263,0.11746896993960687,0.12651705212220207,0.28767442969067886,0.5576990901178768
ENSG00000184305,CCSER1,68.78341612837747,0.14959056574384336,0.21438034022163227,0.2877139403900913,0.5577105114666072
ENSG00000104884,ERCC2,336.19730611300537,-0.12137143686850274,0.13274263506412862,0.28781195158557177,0.5577791841718038
ENSG00000153317,ASAP1,459.58446663675784,-0.1307228777077683,0.14929958124014459,0.2878166144138068,0.5577791841718038
ENSG00000105738,SIPA1L3,447.86433161169316,0.05674370918451133,0.2642446807944803,0.28789287716467465,0.5578618081164336
ENSG00000100644,HIF1A,645.7342626937849,-0.12250463049153579,0.13475632514305882,0.2879955456926403,0.5579955743395479
ENSG00000136159,NUDT15,373.6361891142625,0.12495478483136978,0.13857326885395452,0.2880505373325395,0.5580369454407915
ENSG00000010361,FUZ,184.67586430348402,-0.1482855878999177,0.20675192205362514,0.2886847774391408,0.558743644024957
ENSG00000100442,FKBP3,959.9166823653345,-0.08120984409681932,0.08070333017804888,0.2884979463360756,0.558743644024957
ENSG00000162368,CMPK1,909.307559304435,-0.09464412865300789,0.09638089128093866,0.28868284360910124,0.558743644024957
ENSG00000197771,MCMBP,1000.8341750706369,-0.09125178338895701,0.09222160554067034,0.2884969572079502,0.558743644024957
ENSG00000224870,MRPL20-AS1,235.24383372331803,0.1415398320117602,0.173288595636688,0.28861019247518677,0.558743644024957
ENSG00000235706,DICER1-AS1,50.734607240017056,-0.14491872429933564,0.23752827631243503,0.28860009628248257,0.558743644024957
ENSG00000274741,ENSG00000274741.1,11.982475513941186,0.031451325602033266,0.26192023844313234,0.2886606342176812,0.558743644024957
